CustomerID,Gender,Age,AnnualIncome,SpendingScore,TransactionsPerMonth,RecencyDays,City
18340,Female,46,80275,71,11,65,Mumbai
18341,Male,28,28940,89,33,289,Mumbai
18342,Female,19,122524,2,9,131,Bengaluru
18343,Male,31,44776,8,22,305,Bengaluru
18344,Female,21,117281,63,5,182,Bengaluru
18345,Female,56,104541,59,20,149,Delhi
18346,Female,51,123443,97,34,110,Chennai
18347,Male,63,117238,28,30,105,Chennai
18348,Male,56,86257,74,10,27,Kolkata
18349,Male,26,127447,38,37,115,Kolkata
18350,Female,57,120185,18,32,227,Hyderabad
18351,Male,58,79571,62,24,129,Delhi
18352,Male,24,136120,77,17,260,Hyderabad
18353,Female,68,107101,85,3,24,Hyderabad
18354,Male,34,104240,97,39,110,Delhi
18355,Male,40,59718,23,26,157,Delhi
18356,Female,62,29968,65,12,22,Delhi
18357,Female,28,100634,40,37,151,Hyderabad
18358,Male,39,141865,60,12,213,Chennai
18359,Female,35,94426,85,33,334,Hyderabad
18360,Male,66,145848,5,27,8,Mumbai
18361,Male,45,86157,99,14,314,Kolkata
18362,Male,33,79931,18,7,80,Bengaluru
18363,Male,59,115193,38,38,88,Chennai
18364,Male,21,36843,29,27,59,Mumbai
18365,Female,53,111196,26,10,90,Chennai
18366,Female,39,76377,60,9,263,Mumbai
18367,Male,28,44875,36,34,281,Bengaluru
18368,Female,38,79888,82,29,102,Bengaluru
18369,Female,57,101234,29,18,173,Chennai
18370,Male,58,144155,31,29,218,Hyderabad
18371,Female,33,46006,63,30,256,Mumbai
18372,Female,59,44525,13,13,154,Kolkata
18373,Male,26,123679,94,22,158,Bengaluru
18374,Male,52,72604,71,16,194,Mumbai
18375,Male,51,109232,40,32,235,Delhi
18376,Male,26,116846,70,26,53,Hyderabad
18377,Male,30,112500,2,31,201,Hyderabad
18378,Male,23,25925,8,19,167,Chennai
18379,Male,21,136509,74,34,108,Mumbai
18380,Female,63,51122,43,6,140,Mumbai
18381,Male,45,59199,49,35,128,Bengaluru
18382,Female,28,53756,22,11,178,Delhi
18383,Female,51,44789,74,37,56,Kolkata
18384,Male,52,36915,35,22,177,Kolkata
18385,Female,22,22917,19,13,288,Delhi
18386,Female,56,92421,4,16,82,Mumbai
18387,Female,28,148575,19,26,213,Bengaluru
18388,Male,29,121923,20,22,327,Hyderabad
18389,Female,60,79328,4,13,172,Chennai
18390,Female,36,79602,49,23,169,Hyderabad
18391,Male,30,30410,26,32,97,Delhi
18392,Female,21,114745,3,23,223,Delhi
18393,Female,31,33574,52,32,341,Mumbai
18394,Female,61,117057,94,38,195,Delhi
18395,Female,19,82115,36,28,150,Bengaluru
18396,Female,25,114597,41,33,242,Hyderabad
18397,Male,39,59332,70,26,89,Mumbai
18398,Female,68,79453,51,30,361,Bengaluru
18399,Male,30,50805,91,17,178,Bengaluru
18400,Female,38,121364,16,29,212,Chennai
18401,Male,38,144488,47,2,159,Delhi
18402,Male,45,34826,80,38,51,Delhi
18403,Male,50,133535,46,34,248,Bengaluru
18404,Female,46,50779,55,38,289,Kolkata
18405,Female,54,55292,98,12,361,Mumbai
18406,Female,39,32607,88,21,20,Kolkata
18407,Female,43,135377,39,27,176,Bengaluru
18408,Female,28,79443,6,3,72,Bengaluru
18409,Male,28,65712,84,37,230,Delhi
18410,Male,62,65883,61,26,330,Hyderabad
18411,Male,51,21100,9,5,121,Delhi
18412,Female,36,28310,85,20,142,Chennai
18413,Female,65,63728,11,8,62,Chennai
18414,Male,54,58069,94,28,179,Mumbai
18415,Female,31,143385,65,29,206,Hyderabad
18416,Female,46,109737,91,2,127,Bengaluru
18417,Male,36,67740,59,2,198,Kolkata
18418,Male,54,136888,70,38,98,Hyderabad
18419,Female,38,29233,7,38,127,Delhi
18420,Female,41,129631,61,23,81,Delhi
18421,Male,43,20496,57,10,231,Bengaluru
18422,Female,58,115979,86,28,348,Kolkata
18423,Male,29,24174,34,19,294,Bengaluru
18424,Male,65,77402,84,28,143,Chennai
18425,Male,36,91066,45,31,36,Delhi
18426,Female,64,35098,45,2,228,Kolkata
18427,Male,66,76121,15,29,9,Delhi
18428,Male,47,129628,9,14,236,Chennai
18429,Female,32,113650,82,28,227,Mumbai
18430,Male,20,54421,46,1,315,Kolkata
18431,Female,66,60014,46,16,237,Mumbai
18432,Female,30,66828,36,37,338,Chennai
18433,Female,26,116070,46,21,310,Delhi
18434,Male,30,144586,42,14,145,Delhi
18435,Male,33,66567,30,17,82,Kolkata
18436,Female,68,102163,11,15,4,Mumbai
18437,Female,31,38639,33,31,84,Bengaluru
18438,Female,25,92535,40,36,13,Bengaluru
18439,Male,36,131702,70,14,115,Chennai
18440,Female,49,111786,43,36,299,Bengaluru
18441,Female,52,59511,39,27,264,Mumbai
18442,Female,40,88228,86,3,235,Hyderabad
18443,Male,38,26073,39,36,123,Chennai
18444,Female,35,126534,53,6,210,Delhi
18445,Male,65,88783,83,27,199,Hyderabad
18446,Male,31,108541,86,22,317,Mumbai
18447,Female,33,103535,31,22,44,Delhi
18448,Female,41,20019,63,36,179,Bengaluru
18449,Female,66,69372,25,32,117,Chennai
18450,Male,69,34160,41,27,247,Bengaluru
18451,Male,49,67378,50,7,355,Chennai
18452,Male,28,40155,59,39,340,Mumbai
18453,Female,62,60089,49,12,101,Kolkata
18454,Male,28,124910,30,16,10,Kolkata
18455,Female,21,60344,45,38,222,Mumbai
18456,Female,43,52398,68,5,281,Delhi
18457,Female,63,77594,53,35,103,Chennai
18458,Male,22,81651,26,9,162,Hyderabad
18459,Male,53,68605,71,29,44,Bengaluru
18460,Male,50,126132,40,27,246,Chennai
18461,Female,31,84174,12,32,90,Hyderabad
18462,Male,49,98242,1,10,364,Bengaluru
18463,Male,24,148171,70,25,196,Mumbai
18464,Female,27,135194,1,38,171,Mumbai
18465,Female,19,90277,8,25,328,Delhi
18466,Male,27,50323,33,4,258,Mumbai
18467,Female,52,110980,68,23,114,Mumbai
18468,Male,38,133866,50,10,155,Mumbai
18469,Female,57,48566,6,6,290,Chennai
18470,Female,59,57355,60,13,311,Delhi
18471,Male,25,108358,63,31,164,Chennai
18472,Female,63,75752,52,5,215,Hyderabad
18473,Female,35,62129,3,4,107,Kolkata
18474,Female,26,123661,79,3,328,Mumbai
18475,Male,58,69891,70,30,69,Hyderabad
18476,Female,47,29982,6,23,104,Hyderabad
18477,Female,21,126919,37,37,321,Chennai
18478,Male,52,121359,51,18,85,Mumbai
18479,Male,31,139075,27,35,299,Chennai
18480,Female,31,38587,46,5,74,Bengaluru
18481,Female,65,95711,69,28,277,Bengaluru
18482,Female,54,73074,17,38,141,Kolkata
18483,Male,37,145277,87,18,108,Mumbai
18484,Female,46,52185,17,8,28,Kolkata
18485,Male,40,103877,23,12,158,Kolkata
18486,Male,64,130834,39,30,82,Hyderabad
18487,Female,38,74478,33,22,106,Chennai
18488,Female,48,101323,66,6,130,Hyderabad
18489,Male,49,87325,10,30,314,Kolkata
18490,Female,58,100843,83,8,211,Kolkata
18491,Female,24,141089,40,29,21,Bengaluru
18492,Male,30,20584,73,31,346,Chennai
18493,Female,40,58946,15,5,174,Chennai
18494,Male,25,137888,43,11,217,Chennai
18495,Female,29,149453,88,17,339,Mumbai
18496,Male,53,136030,12,13,25,Mumbai
18497,Male,33,56958,22,20,313,Mumbai
18498,Female,43,67323,18,31,148,Chennai
18499,Male,46,147276,66,26,262,Hyderabad
18500,Male,46,115868,62,28,274,Delhi
18501,Female,23,94936,61,25,177,Hyderabad
18502,Female,54,133700,60,18,359,Kolkata
18503,Female,50,129318,79,32,162,Bengaluru
18504,Male,48,31885,39,29,289,Kolkata
18505,Male,63,47023,73,3,115,Kolkata
18506,Male,58,41169,22,35,194,Bengaluru
18507,Female,35,111277,81,38,47,Mumbai
18508,Male,55,98816,14,15,177,Delhi
18509,Male,64,34469,95,3,30,Mumbai
18510,Female,48,101340,7,21,211,Hyderabad
18511,Male,33,123060,35,3,315,Mumbai
18512,Female,57,91561,34,35,246,Bengaluru
18513,Female,68,27455,67,8,287,Kolkata
18514,Female,54,83365,63,3,277,Bengaluru
18515,Male,31,30497,2,11,273,Mumbai
18516,Male,56,86598,91,2,229,Hyderabad
18517,Male,21,48976,45,33,233,Kolkata
18518,Female,47,80698,63,8,98,Chennai
18519,Female,50,128343,2,12,175,Hyderabad
18520,Female,53,45101,54,19,276,Mumbai
18521,Male,47,139190,51,18,272,Hyderabad
18522,Male,31,95110,41,21,314,Bengaluru
18523,Male,40,139669,5,22,49,Delhi
18524,Male,65,67481,85,30,169,Bengaluru
18525,Male,45,141300,71,18,60,Bengaluru
18526,Female,24,41352,25,6,280,Chennai
18527,Male,59,91602,1,1,269,Mumbai
18528,Female,27,49661,9,9,290,Chennai
18529,Female,21,41784,66,16,230,Chennai
18530,Male,61,123988,67,29,85,Mumbai
18531,Female,55,48682,4,29,323,Hyderabad
18532,Male,30,30914,21,5,241,Kolkata
18533,Male,38,59606,61,19,270,Delhi
18534,Female,50,142041,26,22,107,Chennai
18535,Male,57,54755,44,8,230,Chennai
18536,Male,45,89603,37,18,246,Hyderabad
18537,Female,40,139756,78,14,101,Mumbai
18538,Female,49,122408,10,4,297,Bengaluru
18539,Female,65,32315,90,27,108,Hyderabad
18540,Female,22,133462,74,24,158,Bengaluru
18541,Female,43,28877,82,30,45,Delhi
18542,Female,56,117743,91,12,74,Kolkata
18543,Male,43,142494,81,13,257,Chennai
18544,Male,20,43038,74,4,103,Delhi
18545,Male,41,145429,75,26,92,Bengaluru
18546,Female,51,32869,47,1,246,Bengaluru
18547,Male,51,32058,88,27,237,Bengaluru
18548,Female,37,31017,83,23,211,Chennai
18549,Male,47,89270,80,38,94,Mumbai
18550,Female,59,108724,23,11,84,Mumbai
18551,Male,37,135929,76,39,20,Kolkata
18552,Female,58,23500,54,21,23,Kolkata
18553,Female,35,144541,59,22,351,Chennai
18554,Female,55,112162,19,28,96,Mumbai
18555,Female,37,82650,25,38,346,Mumbai
18556,Male,23,65098,67,6,262,Kolkata
18557,Male,59,91266,13,25,161,Chennai
18558,Female,42,149798,21,4,8,Mumbai
18559,Female,58,74682,22,34,319,Kolkata
18560,Female,58,88797,47,26,124,Kolkata
18561,Male,20,130633,63,39,132,Mumbai
18562,Female,61,141952,29,27,35,Hyderabad
18563,Female,60,72995,49,39,93,Kolkata
18564,Male,63,90361,25,21,312,Delhi
18565,Female,36,21981,23,21,139,Delhi
18566,Female,27,102567,76,29,294,Delhi
18567,Male,68,73075,49,34,221,Hyderabad
18568,Female,22,145584,23,27,86,Delhi
18569,Female,39,35876,5,26,118,Bengaluru
18570,Male,26,21982,29,5,162,Delhi
18571,Female,50,84368,5,20,110,Chennai
18572,Male,32,144808,39,8,331,Delhi
18573,Female,41,90791,99,18,92,Bengaluru
18574,Female,47,96285,35,5,200,Delhi
18575,Female,53,50214,81,4,152,Mumbai
18576,Female,56,114244,30,5,74,Bengaluru
18577,Female,23,22019,56,16,319,Chennai
18578,Male,32,78166,2,9,109,Mumbai
18579,Female,55,122978,15,25,228,Mumbai
18580,Female,56,60839,51,38,242,Hyderabad
18581,Male,69,92516,23,8,304,Mumbai
18582,Male,39,63524,26,1,340,Delhi
18583,Female,20,71984,11,31,247,Mumbai
18584,Male,46,29212,24,33,2,Mumbai
18585,Female,46,133518,9,5,111,Hyderabad
18586,Male,48,111193,78,18,263,Delhi
18587,Male,62,109022,88,36,105,Delhi
18588,Female,19,83642,71,20,218,Mumbai
18589,Male,52,107911,10,24,275,Chennai
18590,Female,62,128518,97,19,21,Chennai
18591,Male,26,40592,97,28,314,Delhi
18592,Male,39,52203,91,30,292,Chennai
18593,Male,36,56443,72,39,300,Delhi
18594,Female,67,80227,78,15,320,Delhi
18595,Female,54,54547,71,9,27,Bengaluru
18596,Male,27,111931,82,39,136,Delhi
18597,Female,63,73848,57,31,346,Bengaluru
18598,Female,38,122841,90,1,127,Mumbai
18599,Female,34,146641,15,13,279,Hyderabad
18600,Male,20,143107,33,36,73,Kolkata
18601,Female,24,102793,11,2,31,Delhi
18602,Male,58,64610,19,37,9,Mumbai
18603,Male,54,49817,42,35,199,Delhi
18604,Male,53,106686,82,37,144,Delhi
18605,Male,20,105348,86,11,202,Kolkata
18606,Male,30,78635,58,18,330,Hyderabad
18607,Female,58,131286,18,20,174,Bengaluru
18608,Female,47,107524,18,2,217,Kolkata
18609,Male,40,31108,22,24,233,Delhi
18610,Female,24,29219,89,16,286,Delhi
18611,Female,47,138237,52,23,211,Bengaluru
18612,Female,46,110232,44,38,159,Chennai
18613,Female,25,45317,31,29,30,Hyderabad
18614,Female,27,23881,9,30,290,Hyderabad
18615,Female,50,128005,50,4,220,Delhi
18616,Female,37,62202,61,29,275,Kolkata
18617,Male,46,139477,19,27,6,Hyderabad
18618,Male,46,109365,52,33,145,Kolkata
18619,Male,38,40736,55,18,101,Chennai
18620,Female,18,76623,25,6,91,Delhi
18621,Female,68,79434,79,32,363,Bengaluru
18622,Male,51,31109,69,31,164,Bengaluru
18623,Female,61,108979,75,12,1,Delhi
18624,Female,49,91185,13,23,144,Bengaluru
18625,Male,62,64741,34,29,47,Bengaluru
18626,Male,31,79056,72,3,23,Delhi
18627,Male,54,112747,25,33,224,Mumbai
18628,Female,52,106928,91,39,195,Kolkata
18629,Female,41,81108,75,28,85,Kolkata
18630,Female,66,92853,64,18,344,Hyderabad
18631,Male,18,77937,82,22,67,Hyderabad
18632,Male,63,135721,10,20,299,Mumbai
18633,Female,23,96567,97,16,98,Bengaluru
18634,Male,66,134899,17,7,172,Hyderabad
18635,Male,21,99499,5,4,232,Chennai
18636,Female,55,52003,87,38,26,Kolkata
18637,Male,18,140745,67,34,195,Mumbai
18638,Male,58,78749,10,36,160,Bengaluru
18639,Male,48,25508,27,18,320,Chennai
18640,Female,53,57785,56,33,43,Kolkata
18641,Female,26,81155,7,1,112,Mumbai
18642,Male,58,93658,29,25,235,Bengaluru
18643,Female,62,44509,49,14,318,Delhi
18644,Female,40,141167,39,11,241,Kolkata
18645,Female,48,129572,70,8,118,Bengaluru
18646,Male,46,45497,9,16,137,Chennai
18647,Female,66,34418,72,39,48,Hyderabad
18648,Male,38,79383,61,37,241,Kolkata
18649,Male,20,63159,78,31,54,Mumbai
18650,Female,43,89598,54,18,318,Kolkata
18651,Male,23,66814,9,7,127,Kolkata
18652,Female,37,92884,60,4,121,Kolkata
18653,Female,64,126246,52,32,354,Delhi
18654,Male,63,27945,75,31,235,Mumbai
18655,Male,30,137926,11,10,56,Bengaluru
18656,Female,58,21493,35,30,338,Kolkata
18657,Female,40,81517,75,35,87,Delhi
18658,Female,32,98235,36,31,131,Hyderabad
18659,Female,63,136265,55,31,255,Mumbai
18660,Male,48,103517,3,33,61,Mumbai
18661,Male,21,55196,83,5,229,Chennai
18662,Male,28,31187,72,10,259,Bengaluru
18663,Female,19,133429,53,23,157,Kolkata
18664,Male,33,36696,28,7,287,Chennai
18665,Male,68,117119,53,28,199,Delhi
18666,Male,48,96170,54,21,327,Mumbai
18667,Male,65,114093,53,31,55,Delhi
18668,Female,56,59454,65,27,92,Hyderabad
18669,Male,60,138763,53,29,228,Hyderabad
18670,Male,61,85539,40,10,110,Kolkata
18671,Male,21,147084,94,8,360,Kolkata
18672,Male,65,125365,41,9,281,Chennai
18673,Female,45,61845,38,11,50,Chennai
18674,Female,33,32380,75,22,38,Chennai
18675,Male,56,41602,29,26,316,Kolkata
18676,Female,42,134879,31,37,85,Mumbai
18677,Female,30,87916,61,2,180,Hyderabad
18678,Female,22,37619,74,19,340,Hyderabad
18679,Female,47,93298,99,16,198,Kolkata
18680,Male,18,47854,40,4,76,Chennai
18681,Female,22,65682,93,38,173,Hyderabad
18682,Female,31,31225,2,7,225,Kolkata
18683,Male,28,77083,48,14,100,Mumbai
18684,Male,51,65628,1,12,112,Bengaluru
18685,Male,46,55171,59,21,19,Mumbai
18686,Male,35,58789,32,34,256,Delhi
18687,Female,32,76572,88,21,133,Delhi
18688,Male,63,125038,2,36,237,Chennai
18689,Female,42,98019,59,7,122,Delhi
18690,Female,47,110373,3,21,93,Chennai
18691,Male,62,87905,73,10,357,Kolkata
18692,Male,19,22467,49,21,30,Bengaluru
18693,Female,68,52241,88,16,321,Mumbai
18694,Female,57,62894,76,25,76,Kolkata
18695,Male,44,139115,34,13,261,Kolkata
18696,Male,66,99143,62,27,294,Hyderabad
18697,Male,32,54027,34,37,139,Delhi
18698,Female,49,131272,23,8,340,Bengaluru
18699,Female,37,54822,19,30,285,Mumbai
18700,Male,31,36917,52,31,270,Kolkata
18701,Female,44,120423,60,7,218,Bengaluru
18702,Male,20,37907,96,30,74,Kolkata
18703,Female,66,129161,28,18,347,Kolkata
18704,Female,20,63146,90,23,249,Mumbai
18705,Male,30,105377,49,38,108,Delhi
18706,Male,42,55357,45,30,233,Chennai
18707,Male,35,57187,76,30,233,Kolkata
18708,Female,18,92628,95,8,266,Mumbai
18709,Female,56,59512,60,12,39,Mumbai
18710,Male,22,120244,75,10,60,Bengaluru
18711,Female,19,105656,56,7,96,Delhi
18712,Male,47,69224,4,39,226,Bengaluru
18713,Female,34,104807,18,17,97,Kolkata
18714,Male,46,66468,29,32,343,Chennai
18715,Female,59,25357,39,5,211,Hyderabad
18716,Female,21,111099,55,21,278,Bengaluru
18717,Female,26,86881,58,31,222,Kolkata
18718,Female,38,146292,47,15,275,Kolkata
18719,Male,60,29978,31,13,22,Hyderabad
18720,Female,29,33616,28,7,127,Bengaluru
18721,Male,29,94759,27,24,162,Mumbai
18722,Male,67,118273,30,4,26,Chennai
18723,Male,21,136694,49,19,4,Hyderabad
18724,Male,45,29422,42,35,176,Hyderabad
18725,Female,26,28602,75,29,45,Bengaluru
18726,Male,57,30497,78,36,268,Chennai
18727,Female,68,70971,68,34,92,Bengaluru
18728,Female,49,141482,1,8,293,Hyderabad
18729,Female,30,109133,44,2,156,Chennai
18730,Female,51,67229,37,4,221,Bengaluru
18731,Male,36,88628,33,2,130,Mumbai
18732,Female,31,74441,21,30,302,Kolkata
18733,Male,22,88127,88,29,111,Chennai
18734,Female,44,76735,40,4,228,Mumbai
18735,Female,45,120806,61,21,234,Kolkata
18736,Male,43,94389,13,9,201,Chennai
18737,Female,27,111341,98,2,37,Kolkata
18738,Female,41,78700,38,20,54,Kolkata
18739,Female,34,39476,29,33,281,Kolkata
18740,Female,69,92597,53,6,105,Hyderabad
18741,Female,33,101697,64,29,339,Chennai
18742,Male,34,87209,36,16,190,Mumbai
18743,Female,18,111200,5,36,153,Kolkata
18744,Female,38,113760,20,5,180,Bengaluru
18745,Male,64,83575,93,37,241,Kolkata
18746,Female,66,116066,11,9,191,Hyderabad
18747,Male,60,80894,72,32,302,Mumbai
18748,Female,39,98890,28,37,56,Delhi
18749,Female,22,91538,49,34,114,Chennai
18750,Male,53,128456,41,39,26,Delhi
18751,Female,38,27308,18,29,110,Mumbai
18752,Female,26,129941,30,31,153,Delhi
18753,Male,44,141347,14,3,277,Mumbai
18754,Male,65,53267,56,25,162,Hyderabad
18755,Female,29,99126,73,36,102,Bengaluru
18756,Male,35,118629,74,13,361,Bengaluru
18757,Female,52,99265,89,39,25,Chennai
18758,Male,32,49224,52,19,193,Hyderabad
18759,Female,67,140721,91,16,288,Delhi
18760,Male,61,86423,66,30,256,Hyderabad
18761,Male,47,127491,67,39,163,Delhi
18762,Male,62,121977,29,35,272,Hyderabad
18763,Male,50,96768,27,2,32,Kolkata
18764,Male,53,126239,68,1,239,Bengaluru
18765,Male,57,53696,35,3,10,Kolkata
18766,Male,68,80312,91,26,363,Chennai
18767,Male,47,89939,83,28,328,Bengaluru
18768,Male,43,34992,10,27,79,Bengaluru
18769,Female,38,140114,26,14,276,Kolkata
18770,Male,54,128418,71,24,345,Hyderabad
18771,Female,60,27990,91,35,90,Delhi
18772,Male,48,81909,94,34,330,Hyderabad
18773,Female,34,64215,76,24,240,Delhi
18774,Female,34,78998,61,6,61,Mumbai
18775,Male,51,102544,69,31,5,Chennai
18776,Male,41,116546,56,29,160,Delhi
18777,Female,50,24344,77,36,96,Mumbai
18778,Female,21,71523,64,29,278,Chennai
18779,Male,26,132058,41,13,12,Delhi
18780,Male,19,41083,4,8,320,Bengaluru
18781,Male,52,44634,66,15,331,Chennai
18782,Female,55,25116,37,33,344,Chennai
18783,Male,62,79660,34,25,235,Hyderabad
18784,Male,32,82781,50,16,109,Kolkata
18785,Male,60,124541,70,21,208,Chennai
18786,Male,59,127773,90,37,16,Hyderabad
18787,Male,20,61646,75,17,307,Mumbai
18788,Female,48,109547,42,34,215,Kolkata
18789,Female,69,24610,1,13,32,Chennai
18790,Male,58,69684,34,34,115,Delhi
18791,Male,59,80519,85,15,126,Chennai
18792,Female,40,81248,10,22,228,Chennai
18793,Male,29,57265,5,4,229,Delhi
18794,Female,25,23852,90,39,348,Chennai
18795,Male,38,117222,44,23,314,Hyderabad
18796,Female,38,39788,19,13,45,Kolkata
18797,Female,49,121072,21,8,24,Kolkata
18798,Male,34,145804,34,1,13,Delhi
18799,Female,54,104575,29,17,5,Bengaluru
18800,Male,41,120444,79,17,81,Chennai
18801,Female,25,27724,40,8,178,Kolkata
18802,Male,35,69725,80,3,177,Chennai
18803,Male,28,70717,18,29,289,Hyderabad
18804,Male,27,66026,49,22,186,Delhi
18805,Female,43,29997,61,2,162,Chennai
18806,Male,64,69588,65,2,350,Hyderabad
18807,Male,23,145961,75,17,352,Bengaluru
18808,Male,68,30695,36,9,31,Kolkata
18809,Female,34,63422,96,33,355,Bengaluru
18810,Male,40,89125,92,29,79,Hyderabad
18811,Female,59,83442,70,29,283,Delhi
18812,Female,54,21398,7,6,187,Chennai
18813,Female,45,128050,61,6,27,Hyderabad
18814,Male,33,93227,64,37,76,Hyderabad
18815,Male,29,68500,88,1,196,Hyderabad
18816,Female,38,96479,74,16,254,Kolkata
18817,Male,41,99462,30,11,354,Mumbai
18818,Male,45,80273,17,22,308,Kolkata
18819,Female,54,65817,44,34,87,Bengaluru
18820,Female,38,81171,72,1,123,Kolkata
18821,Male,50,32113,76,13,191,Mumbai
18822,Female,19,50134,26,28,255,Hyderabad
18823,Male,54,23266,17,13,212,Kolkata
18824,Female,36,26408,35,38,221,Bengaluru
18825,Male,45,34842,46,30,333,Chennai
18826,Male,32,145573,5,36,284,Chennai
18827,Female,18,31136,45,4,280,Kolkata
18828,Male,60,23497,75,14,254,Mumbai
18829,Male,45,81415,16,36,278,Mumbai
18830,Female,67,41340,58,23,168,Kolkata
18831,Male,52,54742,42,5,203,Bengaluru
18832,Male,49,116944,94,15,96,Chennai
18833,Male,45,127362,60,23,216,Mumbai
18834,Female,26,115330,56,8,268,Kolkata
18835,Female,41,94781,6,11,104,Hyderabad
18836,Female,21,123714,20,7,149,Hyderabad
18837,Female,62,109662,84,23,323,Kolkata
18838,Female,58,88070,24,27,167,Mumbai
18839,Male,20,76725,91,31,109,Kolkata
18840,Male,65,67018,67,2,318,Kolkata
18841,Male,39,142907,88,31,338,Kolkata
18842,Female,57,55985,52,8,58,Delhi
18843,Male,56,104255,10,1,198,Mumbai
18844,Female,66,73828,25,25,173,Delhi
18845,Male,42,80341,92,17,128,Chennai
18846,Female,65,75547,82,30,335,Mumbai
18847,Male,39,109249,45,24,271,Chennai
18848,Male,67,65982,78,31,318,Mumbai
18849,Female,65,104077,1,13,166,Mumbai
18850,Male,64,99712,84,15,64,Hyderabad
18851,Male,51,39075,25,26,108,Hyderabad
18852,Female,37,141229,76,32,116,Delhi
18853,Male,53,39726,73,35,244,Kolkata
18854,Male,54,21555,9,16,344,Chennai
18855,Female,56,36659,42,9,199,Bengaluru
18856,Female,44,137424,63,19,203,Delhi
18857,Female,64,146562,25,3,78,Kolkata
18858,Female,66,50966,94,26,28,Mumbai
18859,Female,49,45923,48,37,305,Mumbai
18860,Male,59,88625,55,8,230,Hyderabad
18861,Female,69,100279,92,6,290,Kolkata
18862,Female,46,93114,66,5,201,Kolkata
18863,Male,58,142656,89,21,20,Delhi
18864,Male,65,120476,82,27,107,Mumbai
18865,Male,49,47967,24,38,244,Kolkata
18866,Male,41,134840,82,8,358,Chennai
18867,Male,20,136292,91,22,223,Bengaluru
18868,Female,44,43185,44,23,22,Kolkata
18869,Male,26,60492,56,25,205,Bengaluru
18870,Female,57,148877,35,7,47,Chennai
18871,Male,40,63027,34,14,25,Delhi
18872,Female,24,54594,6,29,150,Delhi
18873,Male,34,143126,49,17,102,Bengaluru
18874,Female,54,107429,16,6,317,Kolkata
18875,Female,24,37754,87,32,180,Kolkata
18876,Female,47,64507,92,19,119,Bengaluru
18877,Female,30,90858,13,27,148,Chennai
18878,Female,35,41512,12,30,208,Bengaluru
18879,Female,48,25811,11,33,20,Chennai
18880,Female,39,54459,47,37,105,Chennai
18881,Female,31,59442,60,11,106,Hyderabad
18882,Female,35,46726,49,10,358,Kolkata
18883,Female,52,84757,52,29,173,Kolkata
18884,Male,34,96372,61,22,37,Hyderabad
18885,Female,36,121694,86,20,143,Mumbai
18886,Female,48,137086,95,19,332,Chennai
18887,Male,56,128777,91,24,137,Chennai
18888,Female,53,29862,91,28,101,Mumbai
18889,Female,32,118340,40,2,172,Hyderabad
18890,Male,46,129912,90,18,143,Chennai
18891,Male,57,103547,71,18,44,Delhi
18892,Female,33,55107,75,2,120,Kolkata
18893,Male,50,108080,53,23,118,Bengaluru
18894,Female,42,34425,61,15,342,Bengaluru
18895,Female,33,54139,22,25,239,Mumbai
18896,Female,47,53444,83,18,153,Hyderabad
18897,Male,51,90608,38,21,202,Bengaluru
18898,Female,19,148443,84,32,249,Mumbai
18899,Female,57,20252,61,19,364,Mumbai
18900,Male,61,121168,83,18,50,Hyderabad
18901,Female,60,136304,83,24,253,Hyderabad
18902,Female,55,30208,47,30,328,Delhi
18903,Female,68,104151,27,29,139,Mumbai
18904,Female,35,75585,81,21,359,Mumbai
18905,Female,22,102680,18,21,339,Delhi
18906,Female,64,105206,20,2,279,Chennai
18907,Male,57,59069,42,1,88,Kolkata
18908,Female,23,76218,41,22,143,Hyderabad
18909,Female,29,43218,72,38,63,Delhi
18910,Male,68,53160,58,19,148,Kolkata
18911,Female,29,96819,40,19,345,Bengaluru
18912,Female,29,64502,75,2,248,Mumbai
18913,Male,26,45006,30,29,10,Mumbai
18914,Male,59,146610,12,23,112,Hyderabad
18915,Male,39,119300,62,27,242,Chennai
18916,Male,66,59916,62,23,49,Chennai
18917,Male,67,45667,87,28,49,Hyderabad
18918,Male,33,135788,70,28,332,Hyderabad
18919,Male,21,110213,99,5,33,Chennai
18920,Female,67,96427,15,18,87,Hyderabad
18921,Female,20,143772,92,30,334,Kolkata
18922,Female,33,67688,7,24,279,Chennai
18923,Male,31,100078,6,37,181,Kolkata
18924,Female,58,136948,27,16,293,Delhi
18925,Male,55,34414,2,29,278,Mumbai
18926,Female,21,84624,6,30,221,Hyderabad
18927,Female,19,144668,61,25,130,Bengaluru
18928,Female,27,38564,32,38,5,Kolkata
18929,Female,28,25316,29,39,259,Bengaluru
18930,Male,56,64056,98,1,338,Bengaluru
18931,Male,43,98295,65,39,205,Kolkata
18932,Female,54,81028,15,39,205,Chennai
18933,Male,43,136468,10,31,268,Delhi
18934,Male,21,48190,10,39,70,Kolkata
18935,Female,43,81357,10,31,40,Delhi
18936,Male,55,108353,37,33,357,Hyderabad
18937,Male,45,62239,32,12,134,Kolkata
18938,Male,19,56776,36,25,63,Delhi
18939,Male,19,92909,64,23,91,Bengaluru
18940,Female,33,82938,89,28,197,Kolkata
18941,Female,40,68110,15,33,249,Delhi
18942,Male,40,68195,73,38,339,Hyderabad
18943,Female,30,56054,16,26,306,Mumbai
18944,Female,38,96409,83,24,1,Kolkata
18945,Female,56,122821,46,5,174,Bengaluru
